,ID_transaccion,Rut,Fecha,Monto,Local
5074,18572,20429315,2020-01-04 07:39:25.948451093,30062,L15
5075,15800,20429315,2020-01-06 06:00:01.756240344,87753,L14
5076,11262,20429315,2020-01-06 23:05:12.318074640,51565,L2
5077,19325,20429315,2020-01-04 08:00:02.341653793,63542,L13
5078,20747,20429315,2020-01-10 13:12:17.913651516,10382,L2
5079,11645,20429315,2020-01-06 01:43:44.115781770,6232,L17
5080,13887,20429315,2020-01-11 12:24:31.729408895,83360,L12
5081,20579,20429315,2020-01-10 23:39:30.631758679,78719,L2
5082,11619,20429315,2020-01-09 18:17:39.012927880,9577,L11
5083,12132,20429315,2020-01-11 17:40:04.000325229,84208,L6
5084,16235,20429315,2020-01-02 00:57:50.330921213,19334,L16
5085,13570,20429315,2020-01-01 01:17:16.474510122,80430,L11
5086,14742,20429315,2020-01-10 01:13:38.700707374,31133,L12
5087,19664,20434713,2020-01-10 14:42:27.133913326,80565,L1
5088,20499,20434713,2020-01-10 08:48:16.625741930,63793,L8
5089,19122,20434713,2020-01-10 04:17:48.964956500,83957,L11
5090,16892,20434713,2020-01-01 05:27:07.742092853,31032,L8
5091,16629,20434713,2020-01-10 18:34:16.557443694,86722,L15
5092,10856,20434713,2020-01-06 11:50:20.440686234,45904,L17
5093,17331,20434713,2020-01-02 11:35:21.245629726,52220,L3
5094,11875,20434713,2020-01-08 09:00:06.146841206,26460,L13
5095,11857,20434713,2020-01-08 01:40:55.516708675,13611,L16
5096,11137,20434713,2020-01-09 13:56:12.274168631,30577,L10
5097,11117,20434713,2020-01-11 19:55:17.830717944,77906,L17
5098,20477,20434713,2020-01-08 09:07:49.794292218,16250,L11
5099,18811,20434713,2020-01-03 07:52:25.719164159,82220,L16
5100,18873,20434713,2020-01-06 19:58:27.504675176,57533,L10
5101,10399,20435864,2020-01-02 03:41:24.201967639,65317,L1
5102,21085,20435864,2020-01-01 04:31:44.935360598,2358,L16
5103,13041,20435864,2020-01-10 12:33:39.676396455,25472,L4
5104,17911,20435864,2020-01-04 01:56:50.911456215,61957,L1
5105,15562,20435864,2020-01-11 18:19:59.512155459,59841,L12
5106,15152,20435864,2020-01-05 13:25:45.784210098,56846,L6
5107,11250,20435864,2020-01-05 14:21:08.590942353,9280,L6
5108,21430,20435864,2020-01-03 13:31:08.932433531,8053,L13
5109,14777,20435864,2020-01-05 06:59:23.411659484,39310,L15
5110,21785,20435864,2020-01-01 18:43:03.429547117,69580,L4
5111,17406,20435864,2020-01-11 13:32:47.281892836,69901,L15
5112,10943,20435864,2020-01-10 10:54:29.534108464,83952,L14
5113,17386,20435864,2020-01-03 12:33:11.576550939,26251,L11
5114,20104,20435864,2020-01-10 11:38:16.869664200,55990,L8
5115,15971,20435864,2020-01-01 16:16:14.127977884,55495,L6
5116,20082,20435864,2020-01-05 10:56:21.933490527,13132,L7
5117,16327,20444365,2020-01-06 06:14:11.776567200,31839,L17
5118,21618,20444365,2020-01-07 16:32:16.547686803,37263,L1
5119,19436,20444365,2020-01-03 04:53:24.553215708,22195,L6
5120,21608,20444365,2020-01-09 15:17:20.572404260,18037,L9
5121,14630,20444365,2020-01-10 11:11:14.103585657,14344,L17
5122,13730,20444365,2020-01-04 04:45:33.880803317,28473,L5
5123,12485,20444365,2020-01-02 20:53:01.136677778,67405,L11
5124,12547,20444365,2020-01-07 10:53:33.334417432,4918,L6
5125,18669,20444365,2020-01-04 02:39:20.972436783,71981,L2
5126,10422,20444365,2020-01-07 08:53:46.798926742,45352,L17
5127,10704,20444365,2020-01-11 22:31:08.054313358,81313,L14
5128,14932,20445817,2020-01-03 17:51:18.396617611,74008,L10
5129,12849,20445817,2020-01-06 05:03:21.674932921,13433,L11
5130,19435,20445817,2020-01-09 00:29:58.390113017,32718,L13
5131,13746,20445817,2020-01-06 19:13:22.894544271,51750,L4
5132,10512,20445817,2020-01-02 15:15:35.197983575,42310,L1
5133,18427,20445817,2020-01-02 22:45:04.024717456,50581,L6
5134,20684,20445817,2020-01-03 21:21:14.152370111,56506,L17
5135,14449,20445817,2020-01-11 01:18:40.774046670,16466,L5
5136,13708,20445817,2020-01-05 01:38:42.042442475,54161,L1
5137,10652,20445817,2020-01-01 23:32:50.208960078,12621,L12
5138,21971,20445817,2020-01-11 10:13:09.722741686,67567,L13
5139,12966,20445817,2020-01-07 00:43:05.185787462,23952,L4
5140,10078,20445817,2020-01-03 08:02:43.915765509,2478,L15
5141,17916,20445817,2020-01-09 13:40:44.979266607,67670,L1
5142,19816,20445817,2020-01-06 15:38:18.040491096,59889,L12
5143,18712,20447004,2020-01-08 02:58:11.991218798,58829,L13
5144,12404,20447004,2020-01-02 05:39:53.462883161,54554,L10
5145,14585,20447004,2020-01-06 00:56:04.956500528,65002,L7
5146,19031,20447004,2020-01-10 10:49:20.435807789,28714,L11
5147,16999,20447004,2020-01-02 15:36:11.591186275,75381,L13
5148,12364,20447004,2020-01-04 19:57:24.280022766,2853,L13
5149,10145,20447004,2020-01-04 13:45:11.927799008,12505,L1
5150,18379,20447004,2020-01-11 20:55:49.735750874,31028,L16
5151,18466,20447004,2020-01-11 07:51:29.519473127,57085,L2
5152,18842,20447004,2020-01-05 00:48:28.334010895,7695,L11
5153,10844,20447004,2020-01-06 21:22:10.352061143,61340,L3
5154,21595,20447004,2020-01-04 07:54:53.243353118,62133,L6
5155,18929,20447004,2020-01-04 16:39:03.995446784,61986,L10
5156,11168,20447004,2020-01-06 10:40:47.613627124,31020,L6
5157,11244,20447004,2020-01-03 09:32:53.136027319,31301,L3
5158,18887,20447004,2020-01-10 21:32:00.448816977,44034,L2
5159,15686,20447004,2020-01-10 13:32:54.306854215,88361,L16
5160,11809,20447004,2020-01-10 00:41:26.836328156,88513,L12
5161,18266,20447004,2020-01-10 08:01:54.741035856,70492,L9
5162,14849,20455147,2020-01-01 05:01:22.250589478,9641,L7
5163,13880,20455147,2020-01-07 22:03:16.113505163,11584,L13
5164,11075,20455147,2020-01-09 04:23:05.088218554,29075,L15
5165,19480,20455147,2020-01-05 02:19:54.828847873,5652,L17
5166,16534,20455147,2020-01-10 14:14:07.093259614,32354,L16
5167,11540,20455147,2020-01-06 00:12:17.620944792,58463,L7
5168,11410,20455147,2020-01-01 11:07:08.229937393,38034,L10
5169,19813,20455147,2020-01-08 15:54:48.560045532,1676,L2
5170,20564,20455147,2020-01-11 19:32:06.888364907,81545,L12
5171,12426,20455147,2020-01-07 20:45:59.638995040,18272,L3
5172,10858,20455147,2020-01-06 04:59:29.851207415,18147,L3
5173,17641,20455147,2020-01-01 20:09:20.826083421,19934,L3
5174,17193,20455147,2020-01-04 23:31:11.859500772,64494,L10
5175,13832,20455147,2020-01-07 16:11:40.154484104,78705,L13
5176,20903,20455147,2020-01-03 21:03:12.308317749,2977,L4
5177,21516,20459867,2020-01-01 11:47:03.741767623,75877,L17
5178,16725,20459867,2020-01-03 13:14:24.362956337,5002,L16
5179,20675,20459867,2020-01-01 09:18:57.165623221,29390,L12
5180,20925,20459867,2020-01-11 10:00:16.976989999,88111,L10
5181,13781,20459867,2020-01-11 12:32:15.376859907,61871,L8
5182,13782,20459867,2020-01-03 07:30:32.051386291,6122,L10
5183,17432,20459867,2020-01-08 08:00:51.516383445,18839,L13
5184,10040,20459867,2020-01-10 19:38:40.286202130,40222,L6
5185,21300,20459867,2020-01-02 12:50:03.170989511,22360,L12
5186,18243,20459867,2020-01-08 11:44:57.292462801,80284,L6
5187,18334,20465086,2020-01-04 06:47:54.965444345,69642,L10
5188,13285,20465086,2020-01-06 21:50:30.392714854,39674,L8
5189,12112,20465086,2020-01-09 14:58:01.453776729,52143,L7
5190,12659,20465086,2020-01-09 15:23:46.945280104,17800,L7
5191,10096,20465086,2020-01-04 11:27:23.548255955,74776,L15
5192,21062,20465086,2020-01-08 06:28:07.746971298,50799,L2
5193,14571,20465086,2020-01-02 07:28:04.527197333,58390,L3
5194,19737,20465086,2020-01-05 22:55:01.146434669,57985,L15
5195,10100,20465086,2020-01-10 00:59:28.680380518,81598,L17
5196,17743,20465086,2020-01-03 20:58:03.210017074,19946,L11
5197,15848,20467129,2020-01-01 07:17:53.355557362,38902,L4
5198,13348,20467129,2020-01-02 17:16:39.008049434,66546,L7
5199,12141,20467129,2020-01-01 02:38:24.772745751,42360,L3
5200,12947,20467129,2020-01-09 19:33:38.212862834,78348,L14
5201,10663,20467129,2020-01-09 17:59:37.168875518,18820,L2
5202,18118,20467129,2020-01-01 06:21:13.274249939,67891,L6
5203,12588,20467129,2020-01-02 11:37:55.794780063,54920,L5
5204,13079,20467129,2020-01-06 19:27:32.914871127,29982,L6
5205,18562,20467129,2020-01-05 01:21:57.472965281,32915,L10
5206,13598,20467129,2020-01-10 21:52:36.842019676,16465,L13
5207,16721,20467129,2020-01-01 21:52:22.792096918,16430,L12
5208,11766,20467129,2020-01-03 16:39:11.020408163,36872,L12
5209,21935,20467129,2020-01-06 06:46:23.640946418,41206,L4
5210,12466,20467129,2020-01-02 00:55:15.781770875,24844,L10
5211,21484,20467129,2020-01-04 04:00:29.270672412,15856,L11
5212,19035,20467129,2020-01-08 21:21:56.302138385,45474,L14
5213,14335,20467129,2020-01-11 08:30:07.756728189,13563,L9
5214,21407,20467129,2020-01-10 20:39:12.191235059,87251,L8
5215,18097,20467129,2020-01-10 12:19:29.656069599,52822,L1
5216,16340,20475295,2020-01-08 12:55:47.394097081,39436,L6
5217,14002,20475295,2020-01-07 19:24:51.340759411,22488,L11
5218,17747,20475295,2020-01-08 05:05:42.174160500,38967,L8
5219,10339,20475295,2020-01-06 16:06:38.081144808,3045,L17
5220,15901,20475295,2020-01-02 10:55:25.733799495,67005,L4
5221,12550,20475295,2020-01-01 09:39:33.558825920,21323,L10
5222,19482,20475295,2020-01-04 03:28:17.406293194,48466,L13
5223,19089,20475295,2020-01-01 14:13:53.043336856,24720,L1
5224,10302,20475295,2020-01-05 01:32:15.669566631,49410,L4
5225,15687,20475295,2020-01-08 09:54:11.678998292,87058,L2
5226,20845,20475818,2020-01-05 18:37:26.231400926,89087,L15
5227,18926,20475818,2020-01-03 03:15:31.685502886,20127,L5
5228,16625,20475818,2020-01-01 22:24:34.656476136,5750,L7
5229,21108,20475818,2020-01-07 04:16:52.765265468,46040,L17
5230,20950,20475818,2020-01-05 07:39:18.923489714,19936,L14
5231,12169,20475818,2020-01-02 04:50:57.029026750,60606,L4
5232,19985,20475818,2020-01-03 05:16:35.495568745,55720,L3
5233,15660,20475818,2020-01-07 10:57:25.158142938,15160,L6
5234,13915,20475818,2020-01-04 07:30:25.026424912,47586,L2
5235,13612,20475818,2020-01-10 14:01:14.347507927,23653,L3
5236,16275,20475818,2020-01-05 07:57:20.767542076,46405,L15
5237,15910,20475818,2020-01-07 00:10:53.321408244,40254,L6
5238,14908,20475818,2020-01-03 01:41:30.641515570,72178,L14
5239,18338,20475818,2020-01-10 03:14:42.510773233,45329,L6
5240,13340,20475818,2020-01-09 21:11:31.080575656,78755,L6
5241,13246,20475818,2020-01-07 05:44:27.436376941,33889,L1
5242,18511,20479601,2020-01-05 11:29:51.072444914,26088,L16
5243,10158,20479601,2020-01-06 00:49:38.583624684,15240,L3
5244,18383,20479601,2020-01-02 03:50:25.123993820,67213,L8
5245,18972,20479601,2020-01-08 03:22:40.208147003,18129,L13
5246,13345,20479601,2020-01-04 19:31:38.788519391,65499,L8
5247,11948,20479601,2020-01-03 04:37:57.258313684,7634,L10
5248,14896,20479601,2020-01-02 18:26:11.835108545,36802,L11
5249,15653,20479601,2020-01-09 16:37:11.596064720,21387,L6
5250,21029,20479601,2020-01-06 20:57:42.135132937,47324,L3
5251,16832,20484576,2020-01-09 02:22:01.278152695,77782,L17
5252,19260,20484576,2020-01-04 11:31:15.371981461,19899,L14
5253,17474,20484576,2020-01-04 21:54:36.266363118,67003,L1
5254,20567,20484576,2020-01-01 05:37:25.938694202,63099,L1
5255,11631,20484576,2020-01-05 05:30:31.465972843,12554,L10
5256,15287,20484576,2020-01-09 04:59:08.776323278,26063,L10
5257,21997,20484576,2020-01-01 11:03:16.406211887,50613,L11
5258,21180,20484576,2020-01-04 01:16:55.399625985,75308,L13
5259,15856,20484576,2020-01-09 00:41:33.861289535,87761,L2
5260,13876,20487054,2020-01-03 15:37:21.840800065,49090,L13
5261,13862,20487054,2020-01-07 07:01:43.910887064,61783,L2
5262,12456,20487054,2020-01-08 16:54:03.190503293,43331,L10
5263,13507,20487054,2020-01-11 09:49:58.780388649,15029,L10
5264,14122,20487054,2020-01-06 14:10:43.369379624,52096,L2
5265,19466,20487054,2020-01-06 23:47:42.379055207,40937,L11
5266,19022,20487054,2020-01-02 06:45:34.466216765,45995,L15
5267,15337,20487054,2020-01-08 08:48:30.675664688,85174,L10
5268,18992,20487054,2020-01-05 06:46:30.665907797,2894,L6
5269,12961,20487054,2020-01-09 14:19:23.216521668,52343,L10
5270,12817,20487054,2020-01-08 07:51:50.594357264,39216,L14
5271,15420,20487054,2020-01-10 23:42:05.180909017,89598,L6
5272,13153,20487054,2020-01-01 04:07:16.718432392,15459,L17
5273,17139,20487054,2020-01-06 04:42:45.281730222,55383,L5
5274,10038,20487054,2020-01-09 09:39:54.633710057,3641,L14
5275,17507,20487054,2020-01-02 13:37:42.330270753,77894,L12
5276,12652,20487054,2020-01-09 04:28:14.186519229,67472,L3
5277,16303,20487054,2020-01-11 15:01:39.227579478,59779,L14
5278,17255,20487054,2020-01-03 01:20:54.248312870,22512,L12
5279,11173,20487862,2020-01-11 09:46:06.956663143,17365,L15
5280,19732,20487862,2020-01-02 21:17:29.353605984,86678,L10
5281,20707,20487862,2020-01-03 19:43:21.284657289,71819,L6
5282,18196,20487862,2020-01-03 01:47:57.014391413,71909,L10
5283,12022,20487862,2020-01-01 22:59:21.070005691,12694,L1
5284,16887,20487862,2020-01-09 08:25:12.708350272,19476,L6
5285,10493,20487862,2020-01-01 15:42:44.989023497,25095,L13
5286,10202,20487862,2020-01-10 17:32:27.377835596,47315,L2
5287,17689,20487862,2020-01-10 21:29:25.899666639,57259,L14
5288,12090,20487862,2020-01-11 23:49:41.803398650,71244,L2
5289,20431,20487862,2020-01-06 08:53:53.823888121,51045,L7
5290,12185,20487862,2020-01-01 10:09:10.874054801,72954,L11
5291,21148,20490383,2020-01-04 11:00:20.782177412,31216,L8
5292,16278,20490383,2020-01-07 18:01:08.493373445,8395,L14
5293,13717,20490383,2020-01-04 12:39:30.924465403,18045,L4
5294,18411,20490383,2020-01-06 19:09:31.070818765,86970,L10
5295,18957,20490383,2020-01-05 13:23:11.235059760,38697,L15
5296,21154,20490383,2020-01-03 13:55:37.149361736,67435,L3
5297,21669,20490383,2020-01-01 22:19:25.558175461,63315,L15
5298,20757,20490383,2020-01-11 19:59:09.654443450,16033,L6
5299,16024,20490383,2020-01-08 20:54:53.536059842,37036,L7
5300,14377,20490383,2020-01-02 07:57:41.842426213,32976,L11
5301,19517,20490383,2020-01-07 13:06:12.615659809,3865,L6
5302,16214,20490383,2020-01-08 18:25:29.685340271,55713,L5
5303,15192,20490383,2020-01-09 12:51:48.545410196,76755,L14
5304,20901,20490383,2020-01-04 12:09:53.609236523,8486,L6
5305,10854,20490383,2020-01-11 00:46:28.909667452,84100,L4
5306,18471,20490383,2020-01-05 21:45:28.319375559,71278,L4
5307,21975,20490383,2020-01-05 08:21:48.984470282,77108,L8
5308,20404,20490383,2020-01-07 19:46:45.008537279,2192,L9
5309,12255,20490383,2020-01-01 05:25:50.467517684,54124,L15
5310,14724,20490383,2020-01-04 00:58:53.555573623,79317,L7
5311,14267,20490872,2020-01-09 00:42:51.135864704,22322,L12
5312,20016,20490872,2020-01-10 10:19:43.120578908,6785,L14
5313,15121,20490872,2020-01-05 13:41:13.079112122,73723,L10
5314,10629,20490872,2020-01-05 22:24:06.556630620,40225,L7
5315,19054,20490872,2020-01-10 17:11:50.984632897,76157,L11
5316,19858,20490872,2020-01-02 19:56:21.055370355,67088,L12
5317,14029,20490872,2020-01-01 02:37:07.498170582,61093,L16
5318,19788,20490872,2020-01-07 14:59:32.778274656,8277,L10
5319,21175,20490872,2020-01-07 00:18:36.968859256,29235,L10
5320,10825,20490872,2020-01-04 19:03:18.747865680,65093,L7
5321,16355,20490872,2020-01-11 16:27:56.624115781,79421,L8
5322,17576,20490872,2020-01-03 15:01:18.152695341,56794,L5
5323,10343,20490872,2020-01-04 03:46:19.250345556,33827,L5
5324,20481,20490872,2020-01-04 14:34:08.361655419,78480,L7
5325,19877,20490872,2020-01-07 14:14:28.168143751,73544,L16
5326,18589,20490872,2020-01-02 23:45:35.929750386,57241,L2
5327,12909,20490872,2020-01-09 10:55:53.833645011,24271,L6
5328,19093,20490872,2020-01-10 01:48:25.114236929,71546,L16
5329,19050,20490872,2020-01-02 08:22:10.059354419,68099,L6
5330,10548,20492927,2020-01-03 14:11:04.444263761,26464,L17
5331,16293,20492927,2020-01-11 18:39:18.630782990,47332,L17
5332,16007,20492927,2020-01-02 23:48:10.478900723,24320,L9
5333,22026,20492927,2020-01-10 10:30:01.317180258,79806,L12
5334,14658,20492927,2020-01-11 08:04:22.265224815,44452,L5
5335,19693,20492927,2020-01-09 14:56:44.179201561,57871,L14
5336,17416,20492927,2020-01-09 00:23:32.017237173,3220,L11
5337,17509,20492927,2020-01-09 21:56:35.690706561,50596,L13
5338,20195,20492927,2020-01-06 20:56:24.860557768,21242,L4
5339,13331,20492927,2020-01-11 16:08:37.505488251,65036,L11
5340,14549,20492927,2020-01-01 01:59:46.535490690,55741,L11
5341,19017,20492927,2020-01-06 16:49:08.142125376,62031,L11
5342,21591,20508527,2020-01-06 20:26:47.545328888,60680,L9
5343,22127,20508527,2020-01-09 11:46:07.542076591,64096,L16
5344,15415,20508527,2020-01-05 00:11:07.371331002,49253,L8
5345,17996,20508527,2020-01-03 22:30:46.979429221,87398,L5
5346,14894,20508527,2020-01-10 13:22:36.110252866,26619,L9
5347,18530,20508527,2020-01-07 11:34:46.120822831,49539,L4
5348,18502,20508527,2020-01-06 02:14:38.705585820,35169,L7
5349,13317,20508527,2020-01-01 01:54:37.437190015,39844,L12
5350,21178,20508527,2020-01-03 15:20:37.271322871,16428,L4
5351,11237,20508527,2020-01-09 06:06:07.054232051,34740,L17
5352,14576,20508527,2020-01-01 23:19:57.463208390,13353,L6
5353,19701,20508527,2020-01-11 07:32:10.400845597,33584,L5
5354,19119,20508527,2020-01-08 20:22:41.671680624,86387,L12
5355,13060,20508527,2020-01-09 23:56:22.226197251,24080,L16
5356,11453,20508527,2020-01-06 00:50:55.858199853,27233,L15
5357,15160,20508527,2020-01-05 23:25:55.736238718,87900,L3
5358,20403,20508527,2020-01-09 06:16:25.250833401,22019,L5
5359,10075,20514215,2020-01-01 13:10:46.589153589,45449,L2
5360,12375,20514215,2020-01-07 15:05:59.151150500,12841,L8
5361,19057,20514215,2020-01-03 11:53:16.064720709,42019,L9
5362,20522,20514215,2020-01-03 06:54:28.363281567,7983,L5
5363,15810,20514215,2020-01-09 08:53:32.749003984,26901,L8
5364,19954,20514215,2020-01-11 22:10:31.661110659,66827,L14
5365,15927,20514215,2020-01-08 09:58:03.502723798,24858,L11
5366,22184,20514215,2020-01-05 03:43:37.676233840,39256,L4
5367,12480,20514215,2020-01-07 02:06:48.033173428,26290,L15
5368,12802,20514215,2020-01-02 22:15:26.709488576,50684,L10
5369,14949,20514215,2020-01-05 20:53:57.336368810,62748,L12
5370,16988,20514215,2020-01-09 07:54:18.118546223,28830,L10
5371,19196,20514215,2020-01-05 04:49:18.679567444,29149,L12
5372,17918,20514215,2020-01-01 01:34:01.043987316,46585,L9
5373,11520,20514215,2020-01-03 09:21:17.664850800,23798,L6
5374,19023,20514215,2020-01-01 21:31:46.398894219,9349,L13
5375,12317,20514215,2020-01-01 01:55:54.711765184,21806,L12
5376,14792,20514215,2020-01-04 12:03:27.236360679,45889,L15
5377,12712,20514215,2020-01-11 19:14:05.044312545,13565,L13
5378,15591,20514215,2020-01-02 16:44:27.143670217,65525,L7
5379,21918,20517162,2020-01-03 12:26:45.203675095,20074,L15
5380,13749,20517162,2020-01-04 00:46:00.809821936,20702,L2
5381,18625,20517162,2020-01-11 23:23:56.311895276,11118,L1
5382,21496,20517162,2020-01-10 17:29:52.828685259,49136,L5
5383,22222,20517162,2020-01-06 09:41:32.983169363,76181,L12
5384,20685,20517162,2020-01-10 03:17:17.059923571,41376,L4
5385,17812,20517162,2020-01-01 22:27:09.205626473,43108,L10
5386,13400,20517162,2020-01-02 20:32:24.743475079,6068,L8
5387,17771,20517162,2020-01-02 21:11:02.980730140,80780,L8
5388,15249,20517162,2020-01-10 05:31:13.615741117,13626,L3
5389,13020,20517162,2020-01-08 10:01:55.326449304,11937,L1
5390,18343,20517162,2020-01-06 16:43:59.043824701,66989,L13
5391,13419,20517162,2020-01-10 18:13:40.164240995,13282,L7
5392,21648,20517162,2020-01-03 02:47:11.644849174,5382,L16
5393,10190,20517162,2020-01-10 12:42:40.598422636,64300,L5
5394,18290,20517162,2020-01-01 20:40:15.415887470,55662,L6
5395,11712,20517162,2020-01-01 02:34:32.949020245,78025,L17
5396,14079,20517162,2020-01-11 10:15:44.271892023,78752,L3
5397,11261,20517162,2020-01-04 12:33:04.551589560,17656,L9
5398,16306,20517162,2020-01-08 06:43:35.041873323,48333,L14
5399,16646,20517162,2020-01-06 11:50:20.440686234,53471,L9
5400,20045,20517162,2020-01-09 21:35:59.297503862,26055,L6
5401,20311,20518482,2020-01-11 08:09:31.363525489,2868,L15
5402,14183,20518482,2020-01-02 12:56:29.543865354,13008,L2
5403,17997,20518482,2020-01-02 20:04:04.702821367,53169,L13
5404,16505,20518482,2020-01-05 20:10:10.000813074,82298,L16
5405,10674,20518482,2020-01-04 19:29:04.239369054,26892,L17
5406,10199,20518482,2020-01-02 23:23:42.261972518,63840,L11
5407,15663,20518482,2020-01-06 00:09:43.071794454,14993,L10
5408,13913,20518482,2020-01-04 12:20:11.805837873,80366,L10
5409,13520,20518482,2020-01-03 07:53:42.993739328,52470,L13
5410,21501,20518482,2020-01-06 13:17:55.111797707,77803,L5
5411,12873,20518482,2020-01-05 19:55:59.980486218,58048,L11
5412,21890,20522179,2020-01-04 19:26:29.690218717,38400,L10
5413,21887,20522179,2020-01-05 04:18:24.089763395,34934,L2
5414,20609,20522179,2020-01-03 20:40:01.365964712,77021,L16
5415,12517,20522179,2020-01-05 10:10:00.048784454,23190,L17
5416,12600,20522179,2020-01-09 23:10:00.341491178,59701,L10
5417,20302,20522179,2020-01-08 22:48:13.698674689,65162,L12
5418,16211,20522179,2020-01-02 23:40:26.831449711,57508,L15
5419,13391,20522179,2020-01-04 19:45:48.808846247,29301,L10
5420,15637,20522179,2020-01-11 12:55:26.319212944,80797,L1
5421,17338,20522179,2020-01-04 05:48:40.334986584,35179,L5
5422,13324,20522179,2020-01-07 15:24:00.995202862,18416,L9
5423,19982,20522179,2020-01-06 17:39:21.850556955,57973,L13
5424,22016,20522179,2020-01-01 05:34:51.389543865,42552,L11
5425,17958,20522179,2020-01-09 11:08:46.579396699,29745,L14
5426,10313,20522179,2020-01-05 20:30:46.394015773,52469,L3
5427,14182,20522179,2020-01-06 14:09:26.094804455,42434,L6
5428,10727,20522249,2020-01-02 07:20:20.879746320,23174,L11
5429,10448,20522249,2020-01-06 08:20:24.684933734,37064,L11
5430,17411,20522249,2020-01-05 03:06:16.713553947,27069,L12
5431,18659,20522249,2020-01-01 10:55:32.758760874,5850,L13
5432,17408,20522249,2020-01-06 10:02:09.376372062,68221,L8
5433,17968,20522249,2020-01-06 21:15:43.979185299,77118,L7
5434,10540,20522249,2020-01-10 23:34:21.533458004,64850,L3
5435,20644,20522249,2020-01-11 01:32:50.794373526,42291,L16
5436,10552,20522249,2020-01-02 17:42:24.499552809,79069,L16
5437,11630,20522249,2020-01-11 13:30:12.732742499,1589,L1
5438,17490,20522249,2020-01-08 08:27:54.282461988,13139,L6
5439,16240,20522249,2020-01-04 23:53:05.527278640,53702,L7
5440,14352,20522249,2020-01-11 16:17:38.427514432,54130,L2
5441,20285,20522249,2020-01-11 12:38:41.749735750,6959,L3
5442,14879,20529537,2020-01-09 23:46:04.029595902,17029,L9
5443,11957,20529537,2020-01-02 08:27:19.157655093,19003,L15
5444,14001,20529537,2020-01-06 16:29:49.023497845,28141,L13
5445,15344,20529537,2020-01-05 00:44:36.510285389,78859,L13
5446,20303,20529537,2020-01-02 05:06:24.323928774,35319,L17
5447,17067,20529537,2020-01-05 21:13:16.454996341,6324,L14
5448,11191,20529537,2020-01-07 11:10:17.903894625,50071,L1
5449,20571,20529537,2020-01-05 10:56:21.933490527,79801,L1
5450,16104,20529537,2020-01-02 11:22:28.499878038,43298,L16
5451,22289,20529537,2020-01-09 01:48:32.139198308,36542,L7
5452,15825,20529537,2020-01-10 23:03:26.943653955,73956,L4
5453,13755,20529537,2020-01-11 12:05:12.610781364,65193,L5
5454,13729,20529537,2020-01-01 04:15:00.365883405,45819,L7
5455,12939,20529537,2020-01-01 16:40:42.344906089,53877,L17
5456,11536,20529537,2020-01-08 13:25:24.709325961,56083,L10
5457,15575,20529537,2020-01-10 23:29:12.435157329,41731,L14
5458,11856,20529537,2020-01-02 15:02:42.452231888,5822,L3
5459,18155,20529537,2020-01-01 21:25:20.026018375,75155,L4
5460,11862,20529537,2020-01-04 19:38:05.161395235,50650,L5
5461,16878,20531037,2020-01-09 07:40:08.098219367,56349,L1
5462,12448,20531037,2020-01-05 08:15:22.611594438,46512,L2
5463,14301,20531037,2020-01-06 16:13:04.454020652,79910,L6
5464,11217,20531037,2020-01-06 15:52:28.060817952,20257,L7
5465,10403,20531037,2020-01-02 11:48:13.991381413,40132,L7
5466,13732,20531037,2020-01-08 07:23:30.553703553,13233,L11
5467,18900,20531037,2020-01-02 15:40:03.414911781,32473,L9
5468,18125,20531037,2020-01-06 00:29:02.190421985,26254,L4
5469,11253,20531037,2020-01-01 20:22:13.571835108,37091,L1
5470,12641,20531037,2020-01-01 22:43:53.775103666,55216,L2
5471,17573,20552968,2020-01-07 04:56:48.277095698,4205,L12
5472,16622,20552968,2020-01-10 04:50:00.829335718,87779,L16
5473,10029,20552968,2020-01-01 16:09:47.755102040,3663,L15
5474,21768,20552968,2020-01-09 03:18:41.359460118,78341,L4
5475,20489,20552968,2020-01-05 08:38:33.553947475,35715,L2
5476,14205,20552968,2020-01-03 03:27:07.156679404,45889,L2
5477,10895,20552968,2020-01-03 01:49:14.288966582,59315,L10
5478,14992,20552968,2020-01-09 11:53:51.189527603,64618,L9
5479,17196,20552968,2020-01-06 21:01:33.958858443,63716,L16
5480,13107,20552968,2020-01-08 09:18:07.990893568,24440,L7
5481,19669,20552968,2020-01-05 06:07:52.428652736,66842,L7
5482,19055,20552968,2020-01-06 14:21:01.565980974,28026,L7
5483,11142,20552968,2020-01-05 22:38:16.576957476,60466,L13
5484,15607,20552968,2020-01-04 20:01:16.103748272,47816,L2
5485,20858,20552968,2020-01-08 04:36:04.858931620,83798,L4
5486,20354,20554333,2020-01-03 11:23:38.749491828,9157,L15
5487,21712,20554333,2020-01-09 01:27:55.745995609,14117,L1
5488,11135,20554333,2020-01-11 22:20:49.857712009,60617,L8
5489,17821,20554333,2020-01-11 08:30:07.756728189,55676,L14
5490,16033,20554333,2020-01-02 03:25:56.907065615,75849,L17
5491,10678,20554333,2020-01-09 08:07:10.864297910,78459,L11
5492,11939,20554333,2020-01-11 04:25:25.587446133,5027,L2
5493,10667,20554829,2020-01-11 23:18:47.213594601,72882,L11
5494,16196,20554829,2020-01-06 18:36:01.931864379,52702,L5
5495,22128,20554829,2020-01-03 20:01:23.128709651,10748,L3
5496,17722,20554829,2020-01-03 12:34:28.851126107,45075,L5
